is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,https://polianna-kg.org/Ontology#contains_instrument,https://polianna-kg.org/Ontology#contains_objective,https://polianna-kg.org/Ontology#contains_monitoring_form,https://polianna-kg.org/Ontology#contains_sanctioning_form,https://polianna-kg.org/Ontology#addresses,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,file_path,file_size,triple_count,cleaned,article_id,model,strategy,file_name,syntax_error_message
True,0,0.28125,0.2727272727272727,0.2769230769230769,9.0,23.0,24.0,1.0,0.7692307692307693,0.8695652173913044,10.0,0.0,3.0,10.0,0.5625,0.45,0.5,9.0,7.0,11.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 4}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.3,0.42857142857142855,0.3529411764705882,3.0,7.0,4.0,1.0,0.0,{},True,33,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15/32019R0631_gpt-4o-2024-08-06_few-shot_20250409_112959.ttl,2470,32,False,EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15,gpt-4o-2024-08-06,few-shot,32019R0631_gpt-4o-2024-08-06_few-shot_20250409_112959.ttl,
True,0,0.3333333333333333,0.36363636363636365,0.34782608695652173,12.0,24.0,21.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,11.0,2.0,2.0,13.0,0.5714285714285714,0.6,0.5853658536585366,12.0,9.0,8.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.25, 'contains_instrument_f1_score': 0.3333333333333333, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0.0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.3333333333333333,0.42857142857142855,0.375,3.0,6.0,4.0,1.0,0.0,{},True,33,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15/32019R0631_gpt-4o-2024-08-06_one-shot_20250409_112945.ttl,2538,36,False,EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15,gpt-4o-2024-08-06,one-shot,32019R0631_gpt-4o-2024-08-06_one-shot_20250409_112945.ttl,
True,0,0.0,0.0,0.0,0.0,29.0,33.0,0.08333333333333333,0.07692307692307693,0.08,1.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,10.0,20.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 4}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0, 'addresses_recall': 0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,{},True,33,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15/32019R0631_llama3.1:70b_zero-shot_20250409_225552.ttl,1654,29,False,EU_32019R0631_Title_0_Chapter_0_Section_0_Article_15,llama3.1:70b,zero-shot,32019R0631_llama3.1:70b_zero-shot_20250409_225552.ttl,
True,0,0.25,0.16216216216216217,0.19672131147540983,6.0,18.0,31.0,0.6666666666666666,0.9230769230769231,0.7741935483870968,12.0,6.0,1.0,18.0,0.6,0.3157894736842105,0.41379310344827586,6.0,4.0,13.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0.0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 1, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 2}",1.0,0.1111111111111111,0.19999999999999998,1.0,0.0,8.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_113005.ttl,1404,24,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,gpt-4o-2024-08-06,zero-shot,32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_113005.ttl,
True,0,0.5,0.4594594594594595,0.47887323943661975,17.0,17.0,20.0,0.9285714285714286,1.0,0.962962962962963,13.0,1.0,0.0,14.0,0.7222222222222222,0.6842105263157895,0.7027027027027027,13.0,5.0,6.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.4, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.625,0.5555555555555556,0.5882352941176471,5.0,3.0,4.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_gpt-4o-2024-08-06_few-shot_20250409_113019.ttl,2395,34,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,gpt-4o-2024-08-06,few-shot,32018L2001_gpt-4o-2024-08-06_few-shot_20250409_113019.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_o3-mini-2025-01-31_zero-shot_20250410_234640.ttl,6160,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,o3-mini-2025-01-31,zero-shot,32018L2001_o3-mini-2025-01-31_zero-shot_20250410_234640.ttl,"at line 39 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'ed from feedstock listed in part a of annex ix laid down in '^b'the fourth subparagraph of article 25(1)."""""" .\n.\n'"""
True,0,0.4827586206896552,0.3783783783783784,0.42424242424242425,14.0,15.0,23.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12.0,1.0,1.0,13.0,0.6666666666666666,0.631578947368421,0.6486486486486486,12.0,6.0,7.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.4, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_gpt-4o-2024-08-06_one-shot_20250409_113011.ttl,1933,29,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,gpt-4o-2024-08-06,one-shot,32018L2001_gpt-4o-2024-08-06_one-shot_20250409_113011.ttl,
True,0,0.28,0.1891891891891892,0.22580645161290325,7.0,18.0,30.0,0.9,0.6923076923076923,0.7826086956521738,9.0,1.0,4.0,10.0,0.46153846153846156,0.3157894736842105,0.37499999999999994,6.0,7.0,13.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0.0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 1, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 1, 'addresses_false_negatives': 2}",0.42857142857142855,0.3333333333333333,0.375,3.0,4.0,6.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_o3-mini-2025-01-31_few-shot_20250410_234805.ttl,2585,25,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,o3-mini-2025-01-31,few-shot,32018L2001_o3-mini-2025-01-31_few-shot_20250410_234805.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_o3-mini-2025-01-31_one-shot_20250410_234714.ttl,2674,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,o3-mini-2025-01-31,one-shot,32018L2001_o3-mini-2025-01-31_one-shot_20250410_234714.ttl,"at line 8 of <>:
Bad syntax (Prefix ""rdfs:"" not bound) at ^ in:
""...b'_0_Chapter_0_Section_0_Article_28 a pol:PolicyArticle ;\n    '^b'rdfs:comment ""other provisions on renewable energy in the tr'..."""
True,0,0.0,0.0,0.0,0.0,38.0,37.0,0.2,0.07692307692307693,0.1111111111111111,1.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,4.0,19.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_llama3.1:70b_one-shot_20250409_235810.ttl,3223,38,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,llama3.1:70b,one-shot,32018L2001_llama3.1:70b_one-shot_20250409_235810.ttl,
True,0,0.0,0.0,0.0,0.0,36.0,37.0,0.16666666666666666,0.07692307692307693,0.10526315789473684,1.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,7.0,19.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,{},True,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_llama3.1:70b_few-shot_20250410_000003.ttl,3802,36,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,llama3.1:70b,few-shot,32018L2001_llama3.1:70b_few-shot_20250410_000003.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28/32018L2001_llama3.1:70b_zero-shot_20250409_235647.ttl,2067,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_28,llama3.1:70b,zero-shot,32018L2001_llama3.1:70b_zero-shot_20250409_235647.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix dc: <http://purl.org/dc/terms/> .\n@prefix dct'..."""
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_llama3.1:70b_one-shot_20250409_234533.ttl,2898,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,llama3.1:70b,one-shot,32018L2001_llama3.1:70b_one-shot_20250409_234533.ttl,"at line 6 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'i/ontology#> .\n@prefix foaf: <http://xmlns.com/foaf/0.1/> .\n'^b'@prefixowl: <http://www.w3.org/2002/07/owl#> .\n@prefix polia'..."""
True,0,0.3684210526315789,0.23333333333333334,0.2857142857142857,7.0,12.0,23.0,0.8571428571428571,0.4,0.5454545454545455,6.0,1.0,9.0,7.0,0.7777777777777778,0.3888888888888889,0.5185185185185185,7.0,2.0,11.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.6666666666666666,0.5714285714285714,0.6153846153846153,4.0,2.0,3.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_o3-mini-2025-01-31_few-shot_20250410_234944.ttl,1968,19,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,o3-mini-2025-01-31,few-shot,32018L2001_o3-mini-2025-01-31_few-shot_20250410_234944.ttl,
True,0,0.32,0.26666666666666666,0.2909090909090909,8.0,17.0,22.0,1.0,0.5333333333333333,0.6956521739130436,8.0,0.0,7.0,8.0,0.7272727272727273,0.4444444444444444,0.5517241379310345,8.0,3.0,10.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0.0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 1, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.5714285714285714,0.5714285714285714,0.5714285714285714,4.0,3.0,3.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_o3-mini-2025-01-31_one-shot_20250410_234916.ttl,3016,25,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,o3-mini-2025-01-31,one-shot,32018L2001_o3-mini-2025-01-31_one-shot_20250410_234916.ttl,
True,0,0.4444444444444444,0.4,0.4210526315789474,12.0,15.0,18.0,0.9230769230769231,0.8,0.8571428571428571,12.0,1.0,3.0,13.0,0.6875,0.6111111111111112,0.6470588235294118,11.0,5.0,7.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 1.0, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.42857142857142855,0.42857142857142855,0.42857142857142855,3.0,4.0,4.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_gpt-4o-2024-08-06_few-shot_20250409_113040.ttl,1955,27,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,gpt-4o-2024-08-06,few-shot,32018L2001_gpt-4o-2024-08-06_few-shot_20250409_113040.ttl,
True,0,0.48,0.4,0.4363636363636364,12.0,13.0,18.0,0.9166666666666666,0.7333333333333333,0.8148148148148148,11.0,1.0,4.0,12.0,0.75,0.6666666666666666,0.7058823529411765,12.0,4.0,6.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 1.0, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.5,0.42857142857142855,0.4615384615384615,3.0,3.0,4.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_gpt-4o-2024-08-06_one-shot_20250409_113033.ttl,1735,25,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,gpt-4o-2024-08-06,one-shot,32018L2001_gpt-4o-2024-08-06_one-shot_20250409_113033.ttl,
