article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3688,False,False,32018L2001_qwen2.5-coder:32b_one-shot_20250421_164826.ttl,"at line 12 of <>:
Bad syntax (illegal hex escape %) at ^ in:
""...b'ansport_fuels_of_non-biological_origin_shall_be_at_least_70_'^b'%_from_1_january_2021 ;\n    pol:hasMeasuresTargetingVolumesE'...""",experiment-2-raw/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25/32018L2001_qwen2.5-coder:32b_one-shot_20250421_164826.ttl
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,zero-shot,True,0,0.09090909090909091,0.1111111111111111,0.09999999999999999,1,10,8,1,2,0,0.3333333333333333,1.0,0.5,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,8,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.5,0.75,0.6,3,3,1,6,0.25,1.0,0.4,3,9,0,0.375,1.0,0.5454545454545454,3,5,0,1.0,0,{},True,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,820,False,False,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_025110.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,few-shot,True,0,0.36363636363636365,0.5,0.4210526315789474,4,7,4,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6,1,0.0,0.0,0.0,0.8333333333333334,0.625,0.7142857142857143,5,1,3,6,0.5,0.6666666666666666,0.5714285714285715,6,6,3,0.375,1.0,0.5454545454545454,3,5,0,1.0,0,{},True,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,725,False,False,32018R1999_gpt-4o-2024-08-06_few-shot_20250421_025115.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,one-shot,True,0,0.36363636363636365,0.5714285714285714,0.4444444444444444,4,7,3,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6,1,0.0,0.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,5,1,2,6,0.5,0.75,0.6,6,6,2,0.375,1.0,0.5454545454545454,3,5,0,1.0,0,{},True,9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,668,False,False,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_025113.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,11,8,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,8,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.16666666666666666,0.2,0.1818181818181818,1,5,4,6,0.0,0.0,0.0,0,12,8,0.0,0.0,0.0,0,8,5,1.0,0,{},True,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1563,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_175405.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,11,21,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,21,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.15384615384615383,1,5,6,6,0.0,0.0,0.0,0,12,21,0.0,0.0,0.0,0,8,1,1.0,0,{},True,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1604,False,False,32018R1999_qwen2.5-coder:32b_one-shot_20250421_175504.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,gpt-4o-2024-08-06,zero-shot,True,0,0.26666666666666666,0.4,0.32,4,11,6,1,2,0,0.3333333333333333,1.0,0.5,1,0,1,1.0,0.5,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,1,2,1,0.3333333333333333,0.5,0.4,0,0,4,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.6,0.8571428571428571,0.7058823529411764,6,4,1,10,0.5333333333333333,0.8,0.64,8,7,2,0.625,1.0,0.7692307692307693,5,3,0,1.0,0,{},True,14,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14,1271,False,False,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_025119.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,gpt-4o-2024-08-06,few-shot,True,0,0.5333333333333333,0.7272727272727273,0.6153846153846153,8,7,3,3,0,0,1.0,1.0,1.0,1,0,1,1.0,0.5,0.6666666666666666,2,0,0,1.0,1.0,1.0,2,1,0,0.6666666666666666,1.0,0.8,0,0,0,0.0,0.0,0.0,0,6,2,0.0,0.0,0.0,0.8,0.8888888888888888,0.8421052631578948,8,2,1,10,0.5333333333333333,0.6666666666666666,0.5925925925925926,8,7,4,0.25,0.5,0.3333333333333333,2,6,2,1.0,0,{},True,15,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,15,1163,False,False,32018R1999_gpt-4o-2024-08-06_few-shot_20250421_025128.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,gpt-4o-2024-08-06,one-shot,True,0,0.4666666666666667,0.6363636363636364,0.5384615384615385,7,8,4,3,0,0,1.0,1.0,1.0,1,0,1,1.0,0.5,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,6,2,0.0,0.0,0.0,0.7,0.7,0.7,7,3,3,10,0.4666666666666667,0.6363636363636364,0.5384615384615385,7,8,4,0.25,0.5,0.3333333333333333,2,6,2,1.0,0,{},True,17,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,17,1291,False,False,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_025124.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,15,23,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,23,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,1,9,3,10,0.06666666666666667,0.058823529411764705,0.0625,1,14,16,0.0,0.0,0.0,0,8,8,1.0,0,{},True,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,4981,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_175604.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,15,19,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,19,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,1,9,4,10,0.0,0.0,0.0,0,15,13,0.0,0.0,0.0,0,8,8,1.0,0,{},True,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,4445,False,False,32018R1999_qwen2.5-coder:32b_one-shot_20250421_175704.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,gpt-4o-2024-08-06,zero-shot,True,0,0.19230769230769232,0.3333333333333333,0.2439024390243902,5,21,10,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5,2,0,1,1.0,0.6666666666666666,0.8,1,8,4,0.1111111111111111,0.2,0.14285714285714285,0,0,5,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.5,0.8,0.6153846153846154,8,8,2,16,0.3333333333333333,0.5333333333333333,0.4102564102564102,8,16,7,0.09090909090909091,0.16666666666666666,0.11764705882352942,1,10,5,1.0,0,{},True,20,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.33333333333333337,1.0,0.0,4.0,20,1635,False,False,32009L0028_gpt-4o-2024-08-06_zero-shot_20250421_025134.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,gpt-4o-2024-08-06,few-shot,True,0,0.4230769230769231,0.7857142857142857,0.55,11,15,3,3,0,0,1.0,1.0,1.0,1,2,0,0.3333333333333333,1.0,0.5,1,1,0,0.5,1.0,0.6666666666666666,3,6,0,0.3333333333333333,1.0,0.5,0,0,0,0.0,0.0,0.0,3,6,3,0.3333333333333333,0.5,0.4,0.6875,1.0,0.8148148148148148,11,5,0,16,0.4583333333333333,0.7333333333333333,0.5641025641025641,11,13,4,0.36363636363636365,0.5,0.4210526315789474,4,7,4,1.0,0,{},True,29,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,29,2096,False,False,32009L0028_gpt-4o-2024-08-06_few-shot_20250421_025149.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,gpt-4o-2024-08-06,one-shot,True,0,0.4230769230769231,0.7333333333333333,0.5365853658536585,11,15,4,3,0,0,1.0,1.0,1.0,1,2,0,0.3333333333333333,1.0,0.5,1,1,0,0.5,1.0,0.6666666666666666,2,7,0,0.2222222222222222,1.0,0.3636363636363636,0,0,0,0.0,0.0,0.0,4,5,4,0.4444444444444444,0.5,0.47058823529411764,0.625,1.0,0.7692307692307693,10,6,0,16,0.4583333333333333,0.6470588235294118,0.5365853658536585,11,13,6,0.36363636363636365,0.4,0.380952380952381,4,7,6,1.0,0,{},True,34,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,34,2487,False,False,32009L0028_gpt-4o-2024-08-06_one-shot_20250421_025142.ttl,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,zero-shot,True,0,0.25,0.2222222222222222,0.23529411764705882,2,6,7,1,2,0,0.3333333333333333,1.0,0.5,1,0,0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,6,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0.8,1.0,0.888888888888889,4,1,0,1.0,0,{},True,12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1058,False,False,32008R1099_gpt-4o-2024-08-06_zero-shot_20250421_025153.ttl,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,few-shot,True,0,0.5,0.5,0.5,4,4,4,3,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3,3,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,6,0.8888888888888888,0.8888888888888888,0.8888888888888888,8,1,1,1.0,1.0,1.0,5,0,0,1.0,0,{},True,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1184,False,False,32008R1099_gpt-4o-2024-08-06_few-shot_20250421_025202.ttl,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,one-shot,True,0,0.5,0.5,0.5,4,4,4,3,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3,3,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,6,0.8888888888888888,0.8888888888888888,0.8888888888888888,8,1,1,1.0,1.0,1.0,5,0,0,1.0,0,{},True,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1184,False,False,32008R1099_gpt-4o-2024-08-06_one-shot_20250421_025159.ttl,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,8,16,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,16,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.16666666666666666,0.1,0.125,1,5,9,6,0.0,0.0,0.0,0,9,16,0.2,0.5,0.28571428571428575,1,4,1,1.0,0,{},True,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1657,False,False,32008R1099_qwen2.5-coder:32b_one-shot_20250421_182701.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,gpt-4o-2024-08-06,zero-shot,True,0,0.19230769230769232,0.3333333333333333,0.2439024390243902,5,21,10,1,2,0,0.3333333333333333,1.0,0.5,0,0,0,0.0,0.0,0.0,2,0,0,1.0,1.0,1.0,2,4,2,0.3333333333333333,0.5,0.4,0,0,8,0.0,0.0,0.0,0,15,0,0.0,0.0,0.0,0.4666666666666667,0.875,0.608695652173913,7,8,1,15,0.44,0.7857142857142857,0.5641025641025641,11,14,3,0.47058823529411764,0.8888888888888888,0.6153846153846153,8,9,1,1.0,0,{},True,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,2172,False,False,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_025210.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,gpt-4o-2024-08-06,few-shot,True,0,0.34615384615384615,0.6428571428571429,0.45,9,17,5,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,4,2,0,0.6666666666666666,1.0,0.8,0,0,0,0.0,0.0,0.0,1,14,4,0.06666666666666667,0.2,0.1,0.6,0.9,0.7200000000000001,9,6,1,15,0.48,0.9230769230769231,0.631578947368421,12,13,1,0.4117647058823529,1.0,0.5833333333333334,7,10,0,1.0,0,{},True,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24,1832,False,False,32018R1999_gpt-4o-2024-08-06_few-shot_20250421_025224.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,gpt-4o-2024-08-06,one-shot,True,0,0.3076923076923077,0.6153846153846154,0.4102564102564103,8,18,5,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,3,3,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,14,4,0.06666666666666667,0.2,0.1,0.5333333333333333,0.8888888888888888,0.6666666666666667,8,7,1,15,0.48,0.9230769230769231,0.631578947368421,12,13,1,0.4117647058823529,1.0,0.5833333333333334,7,10,0,1.0,0,{},True,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,23,1771,False,False,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_025218.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
