article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,gpt-4o-2024-08-06,zero-shot,True,0,0.11538461538461539,0.11538461538461539,0.11538461538461539,3,23,23,1,2,0,0.3333333333333333,1.0,0.5,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,4,2,0.3333333333333333,0.5,0.4,0,2,20,0.0,0.0,0.0,0,15,0,0.0,0.0,0.0,0.4,0.6666666666666666,0.5,6,9,3,15,0.16,0.5,0.24242424242424243,4,21,4,0.058823529411764705,0.2,0.0909090909090909,1,16,4,1.0,0,{},True,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,26,3370,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205438.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,gpt-4o-2024-08-06,one-shot,True,0,0.4230769230769231,0.5,0.4583333333333333,11,15,11,3,0,0,1.0,1.0,1.0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,2,3,0.6666666666666666,0.5714285714285714,0.6153846153846153,1,1,1,0.5,0.5,0.5,3,12,5,0.2,0.375,0.26086956521739135,0.6,0.8181818181818182,0.6923076923076923,9,6,2,15,0.56,0.6666666666666666,0.6086956521739131,14,11,7,0.5294117647058824,0.9,0.6666666666666667,9,8,1,1.0,0,{},True,38,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,38,6692,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205458.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_26,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_18,gpt-4o-2024-08-06,zero-shot,True,0,0.21739130434782608,0.2631578947368421,0.23809523809523808,5,18,14,1,2,0,0.3333333333333333,1.0,0.5,2,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,2,9,1,0.18181818181818182,0.6666666666666666,0.28571428571428575,0,3,13,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.5,0.6363636363636364,0.56,7,7,4,14,0.3333333333333333,0.6,0.42857142857142855,6,12,4,0.16666666666666666,0.1,0.125,1,5,9,1.0,0,{},True,21,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,21,3426,False,True,32009L0028_gpt-4o-2024-08-06_zero-shot_20250421_205510.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_18,gpt-4o-2024-08-06,one-shot,True,0,0.5652173913043478,0.8125,0.6666666666666667,13,10,3,3,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,6,5,1,0.5454545454545454,0.8571428571428571,0.6666666666666665,2,1,0,0.6666666666666666,1.0,0.8,0,4,2,0.0,0.0,0.0,0.7857142857142857,1.0,0.88,11,3,0,14,0.7222222222222222,0.8666666666666667,0.7878787878787877,13,5,2,0.5,0.75,0.6,3,3,1,1.0,0,{},True,20,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,20,4336,False,True,32009L0028_gpt-4o-2024-08-06_one-shot_20250421_205522.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_18,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,23,43,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,11,0,0.0,0.0,0.0,0,3,43,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.09523809523809523,1,13,6,14,0.0,0.0,0.0,0,18,4,0.0,0.0,0.0,0,6,0,1.0,0,{},True,43,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43,4461,False,False,32009L0028_qwen2.5-coder:32b_zero-shot_20250421_190607.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_18,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25724,False,False,32009L0028_qwen2.5-coder:32b_one-shot_20250421_191054.jsonld,Expecting value: line 1 column 1 (char 0),experiment-2-jsonld/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_18/32009L0028_qwen2.5-coder:32b_one-shot_20250421_191054.jsonld
EU_32014L0094_Title_0_Chapter_0_Section_0_Article_10,gpt-4o-2024-08-06,zero-shot,True,0,0.2608695652173913,0.375,0.30769230769230765,6,17,10,1,2,0,0.3333333333333333,1.0,0.5,2,1,0,0.6666666666666666,1.0,0.8,0,0,0,0.0,0.0,0.0,2,5,0,0.2857142857142857,1.0,0.4444444444444445,1,1,10,0.5,0.09090909090909091,0.15384615384615385,0,8,0,0.0,0.0,0.0,0.6,0.75,0.6666666666666665,9,6,3,15,0.2608695652173913,0.75,0.3870967741935483,6,17,2,0.1,0.125,0.11111111111111112,1,9,7,1.0,0,{},True,18,0.6666666666666666,1.0,0.8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,3222,False,True,32014L0094_gpt-4o-2024-08-06_zero-shot_20250421_205538.jsonld,File not generated or found,
EU_32014L0094_Title_0_Chapter_0_Section_0_Article_10,gpt-4o-2024-08-06,one-shot,True,0,0.6521739130434783,0.7894736842105263,0.7142857142857143,15,8,4,3,0,0,1.0,1.0,1.0,2,1,0,0.6666666666666666,1.0,0.8,0,0,0,0.0,0.0,0.0,6,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,2,0,0,1.0,1.0,1.0,2,6,3,0.25,0.4,0.3076923076923077,0.7333333333333333,1.0,0.846153846153846,11,4,0,15,0.6521739130434783,0.8333333333333334,0.7317073170731708,15,8,3,0.5,0.7142857142857143,0.588235294117647,5,5,2,1.0,0,{},True,29,0.6666666666666666,1.0,0.8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,29,5465,False,True,32014L0094_gpt-4o-2024-08-06_one-shot_20250421_205559.jsonld,File not generated or found,
EU_32014L0094_Title_0_Chapter_0_Section_0_Article_10,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,23,46,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0,2,46,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.09090909090909091,1,14,6,15,0.0,0.0,0.0,0,23,4,0.0,0.0,0.0,0,10,0,1.0,0,{},True,46,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46,4366,False,False,32014L0094_qwen2.5-coder:32b_zero-shot_20250421_191240.jsonld,File not generated or found,
EU_32014L0094_Title_0_Chapter_0_Section_0_Article_10,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,23,34,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0,2,34,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.06666666666666667,0.125,0.08695652173913045,1,14,7,15,0.0,0.0,0.0,0,23,9,0.0,0.0,0.0,0,10,7,1.0,0,{},True,34,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,3765,False,False,32014L0094_qwen2.5-coder:32b_one-shot_20250421_191335.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_27,gpt-4o-2024-08-06,zero-shot,True,0,0.125,0.16666666666666666,0.14285714285714288,2,14,10,1,2,0,0.3333333333333333,1.0,0.5,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,1,0.5,0.5,0.5,0,2,9,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.38461538461538464,0.5555555555555556,0.4545454545454546,5,8,4,13,0.21052631578947367,0.6666666666666666,0.32,4,15,2,0.1,0.2,0.13333333333333333,1,9,4,1.0,0,{},True,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,3927,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205617.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_27,gpt-4o-2024-08-06,one-shot,True,0,0.5,0.7272727272727273,0.5925925925925926,8,8,3,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,2,0,2,1.0,0.5,0.6666666666666666,2,0,0,1.0,1.0,1.0,0,8,1,0.0,0.0,0.0,0.7692307692307693,0.8333333333333334,0.8,10,3,2,13,0.5263157894736842,1.0,0.6896551724137931,10,9,0,0.3,1.0,0.4615384615384615,3,7,0,1.0,0,{},True,14,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,3610,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205630.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_27,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,16,9,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,9,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.07692307692307693,0.14285714285714285,0.1,1,12,6,13,0.0,0.0,0.0,0,19,5,0.0,0.0,0.0,0,10,0,1.0,0,{},True,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1817,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_201217.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_4_Section_2_Article_27,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,16,18,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,18,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.07692307692307693,0.125,0.09523809523809525,1,12,7,13,0.0,0.0,0.0,0,19,6,0.0,0.0,0.0,0,10,0,1.0,0,{},True,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2309,False,False,32018R1999_qwen2.5-coder:32b_one-shot_20250421_201253.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_6_Section_3_Article_37,gpt-4o-2024-08-06,zero-shot,True,0,0.25,0.25,0.25,4,12,12,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,4,1,0.2,0.5,0.28571428571428575,0,2,10,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.5,0.5454545454545454,0.5217391304347826,6,6,5,12,0.26666666666666666,0.5,0.3478260869565218,4,11,4,0.25,0.2857142857142857,0.26666666666666666,2,6,5,1.0,0,{},True,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,3245,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205643.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_6_Section_3_Article_37,gpt-4o-2024-08-06,one-shot,True,0,0.625,0.8333333333333334,0.7142857142857143,10,6,2,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,1,1,0.8,0.8,0.8000000000000002,2,0,0,1.0,1.0,1.0,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.9166666666666666,0.9166666666666666,0.9166666666666666,11,1,1,12,0.6,0.8181818181818182,0.6923076923076923,9,6,2,0.375,1.0,0.5454545454545454,3,5,0,1.0,0,{},True,15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,15,3769,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205655.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_6_Section_3_Article_37,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,16,47,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,2,47,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.09523809523809525,1,11,8,12,0.0,0.0,0.0,0,15,5,0.0,0.0,0.0,0,8,0,1.0,0,{},True,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47,5242,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_202732.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_6_Section_3_Article_37,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32014R0421_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,zero-shot,True,0,0.13793103448275862,0.21052631578947367,0.16666666666666666,4,25,15,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,2,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,5,1,0.16666666666666666,0.5,0.25,0,2,12,0.0,0.0,0.0,0,14,0,0.0,0.0,0.0,0.6666666666666666,0.7142857142857143,0.689655172413793,10,5,4,15,0.2,0.6,0.3,6,24,4,0.0625,0.1111111111111111,0.08,1,15,8,1.0,0,{},True,21,0.5,1.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,21,3715,False,True,32014R0421_gpt-4o-2024-08-06_zero-shot_20250421_205711.jsonld,File not generated or found,
EU_32014R0421_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,one-shot,True,0,0.5172413793103449,0.7142857142857143,0.6000000000000001,15,14,6,3,0,0,1.0,1.0,1.0,2,2,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,5,1,2,0.8333333333333334,0.7142857142857143,0.7692307692307692,2,0,0,1.0,1.0,1.0,3,11,4,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.8,1.0,0.888888888888889,12,3,0,15,0.6,0.8571428571428571,0.7058823529411764,18,12,3,0.4375,0.7777777777777778,0.56,7,9,2,1.0,0,{},True,35,0.5,1.0,0.6666666666666666,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,35,6292,False,True,32014R0421_gpt-4o-2024-08-06_one-shot_20250421_205726.jsonld,File not generated or found,
EU_32014R0421_Title_0_Chapter_0_Section_0_Article_01,qwen2.5-coder:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21136,False,False,32014R0421_qwen2.5-coder:32b_zero-shot_20250421_194811.jsonld,Expecting value: line 1 column 1 (char 0),experiment-2-jsonld/results/EU_32014R0421_Title_0_Chapter_0_Section_0_Article_01/32014R0421_qwen2.5-coder:32b_zero-shot_20250421_194811.jsonld
EU_32014R0421_Title_0_Chapter_0_Section_0_Article_01,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,29,40,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,2,40,0.0,0.0,0.0,0,14,0,0.0,0.0,0.0,0.06666666666666667,0.1,0.08,1,14,9,15,0.0,0.0,0.0,0,30,5,0.0,0.0,0.0,0,16,0,1.0,0,{},True,40,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40,4285,False,False,32014R0421_qwen2.5-coder:32b_one-shot_20250421_194908.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_29,gpt-4o-2024-08-06,zero-shot,True,0,0.1111111111111111,0.3,0.16216216216216217,3,24,7,1,2,0,0.3333333333333333,1.0,0.5,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,2,0,0.3333333333333333,1.0,0.5,1,1,7,0.5,0.125,0.2,0,17,0,0.0,0.0,0.0,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2,11,0.10344827586206896,0.75,0.18181818181818182,3,26,1,0.05263157894736842,0.25,0.08695652173913043,1,18,3,1.0,0,{},True,11,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2822,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205737.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_29,gpt-4o-2024-08-06,one-shot,True,0,0.2962962962962963,0.5,0.37209302325581395,8,19,8,3,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5,0,0,0,0.0,0.0,0.0,2,1,5,0.6666666666666666,0.2857142857142857,0.4,2,0,0,1.0,1.0,1.0,0,17,2,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,9,2,2,11,0.3793103448275862,0.7333333333333333,0.5,11,18,4,0.15789473684210525,0.75,0.2608695652173913,3,16,1,1.0,0,{},True,20,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20,4395,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205752.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_29,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,27,53,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,53,0.0,0.0,0.0,0,17,0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333,0.08695652173913043,1,10,11,11,0.0,0.0,0.0,0,29,8,0.0,0.0,0.0,0,19,0,1.0,0,{},True,53,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3678,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_184451.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_29,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32014L0094_Title_0_Chapter_0_Section_0_Article_06,gpt-4o-2024-08-06,zero-shot,True,0,0.125,0.10526315789473684,0.11428571428571428,2,14,17,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0,1,15,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.5,0.45454545454545453,0.47619047619047616,5,5,6,10,0.1875,0.3333333333333333,0.24000000000000005,3,13,6,0.125,0.125,0.125,1,7,7,1.0,0,{},True,21,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,3727,False,True,32014L0094_gpt-4o-2024-08-06_zero-shot_20250421_205805.jsonld,File not generated or found,
